Product_ID,Product_Category,Orders,Actual_Returns,Actual_Return_Rate,Avg_Risk_Score,Avg_Price,Avg_Discount,Risk_Rank
PROD00004671,Books,1,1,100.0,0.5497,83.53,8.36,2409
PROD00003005,Home,1,1,100.0,0.5497,426.01,41.11,2410
PROD00000100,Clothing,1,0,0.0,0.5496,284.49,39.82,2411
PROD00001781,Toys,1,0,0.0,0.5496,157.69,44.97,2412
PROD00008440,Electronics,1,0,0.0,0.5496,283.46,28.05,2413
PROD00002066,Electronics,1,0,0.0,0.5496,30.01,24.11,2414
PROD00003730,Clothing,1,0,0.0,0.5496,113.31,4.48,2415
PROD00003894,Toys,1,0,0.0,0.5496,60.89,25.74,2416
PROD00003376,Toys,1,0,0.0,0.5496,493.35,40.22,2417
PROD00005204,Electronics,1,0,0.0,0.5496,126.83,27.46,2418
PROD00006654,Home,1,0,0.0,0.5496,209.03,42.67,2419
PROD00005273,Electronics,1,1,100.0,0.5495,395.93,47.27,2420
PROD00008298,Home,1,1,100.0,0.5495,341.62,12.69,2421
PROD00003391,Electronics,1,0,0.0,0.5495,191.48,8.39,2422
PROD00003122,Electronics,1,0,0.0,0.5495,151.09,29.13,2423
PROD00006472,Toys,1,0,0.0,0.5495,181.97,45.89,2424
PROD00006415,Clothing,1,0,0.0,0.5495,184.11,33.44,2425
PROD00001166,Electronics,1,1,100.0,0.5494,262.0,26.03,2426
PROD00009480,Electronics,1,1,100.0,0.5493,142.71,35.09,2427
PROD00002345,Toys,1,0,0.0,0.5493,61.3,27.33,2428
PROD00003620,Home,1,1,100.0,0.5492,154.9,46.08,2429
PROD00002539,Electronics,1,0,0.0,0.5492,5.14,30.13,2430
PROD00000372,Home,1,1,100.0,0.5492,96.49,2.9,2431
PROD00009280,Home,1,1,100.0,0.5492,54.26,3.08,2432
PROD00001985,Home,1,1,100.0,0.5492,217.71,1.43,2433
PROD00009593,Toys,1,1,100.0,0.5492,334.0,46.56,2434
PROD00000893,Home,1,1,100.0,0.5492,47.46,47.83,2435
PROD00009961,Toys,1,0,0.0,0.5491,416.65,45.21,2436
PROD00007016,Electronics,1,0,0.0,0.5491,187.74,25.63,2437
PROD00000551,Electronics,1,0,0.0,0.5491,314.45,24.04,2438
PROD00000646,Toys,1,0,0.0,0.5491,195.91,0.78,2439
PROD00006134,Electronics,1,0,0.0,0.5491,211.94,17.22,2440
PROD00005911,Home,1,1,100.0,0.549,5.33,22.39,2441
PROD00008213,Books,1,1,100.0,0.549,284.3,38.59,2442
PROD00004846,Books,1,0,0.0,0.5489,235.58,46.71,2443
PROD00007755,Home,1,0,0.0,0.5489,168.13,0.62,2444
PROD00004264,Clothing,1,1,100.0,0.5488,91.89,3.4,2445
PROD00007160,Home,1,0,0.0,0.5488,93.46,43.48,2446
PROD00008353,Home,1,0,0.0,0.5488,200.48,33.01,2447
PROD00008973,Home,1,1,100.0,0.5487,430.38,38.05,2448
PROD00007396,Toys,1,1,100.0,0.5487,470.79,6.65,2449
PROD00003202,Clothing,1,1,100.0,0.5487,111.71,0.46,2450
PROD00003932,Home,1,1,100.0,0.5487,195.15,2.56,2451
PROD00000915,Toys,1,1,100.0,0.5487,129.34,5.02,2452
PROD00006393,Clothing,1,1,100.0,0.5486,188.43,17.88,2453
PROD00008493,Clothing,1,0,0.0,0.5486,267.35,4.61,2454
PROD00001238,Books,1,1,100.0,0.5486,264.01,37.82,2455
PROD00002521,Home,1,0,0.0,0.5486,157.34,47.92,2456
PROD00009114,Toys,1,1,100.0,0.5485,484.19,37.85,2457
PROD00005530,Clothing,1,1,100.0,0.5485,38.35,2.93,2458
PROD00002552,Home,1,0,0.0,0.5484,167.35,49.65,2459
PROD00003658,Electronics,1,1,100.0,0.5484,420.96,34.86,2460
PROD00008325,Books,1,1,100.0,0.5484,485.17,7.93,2461
PROD00008476,Clothing,1,1,100.0,0.5484,159.93,45.36,2462
PROD00004586,Books,1,0,0.0,0.5484,348.55,32.59,2463
PROD00004193,Toys,1,0,0.0,0.5484,416.28,36.5,2464
PROD00005099,Home,1,0,0.0,0.5484,355.77,19.64,2465
PROD00002360,Home,1,0,0.0,0.5484,93.71,33.63,2466
PROD00002895,Clothing,1,1,100.0,0.5483,271.44,2.32,2467
PROD00000019,Electronics,1,1,100.0,0.5483,227.94,43.86,2468
PROD00001511,Toys,1,0,0.0,0.5483,198.09,1.27,2469
PROD00003786,Toys,1,0,0.0,0.5482,204.43,32.27,2470
PROD00004758,Clothing,1,1,100.0,0.5482,216.53,46.85,2471
PROD00002392,Home,1,1,100.0,0.5482,153.49,32.06,2472
PROD00000359,Home,1,0,0.0,0.5482,340.11,28.99,2473
PROD00007669,Toys,1,0,0.0,0.5482,154.24,46.53,2474
PROD00000860,Clothing,1,1,100.0,0.5482,110.88,44.98,2475
PROD00009040,Electronics,1,1,100.0,0.5482,86.01,46.01,2476
PROD00001969,Books,1,0,0.0,0.5482,58.69,35.7,2477
PROD00005359,Electronics,1,0,0.0,0.5482,173.58,41.92,2478
PROD00000135,Electronics,1,1,100.0,0.5481,291.09,8.37,2479
PROD00008904,Clothing,1,0,0.0,0.5481,497.54,29.21,2480
PROD00005838,Home,1,1,100.0,0.5481,131.64,43.97,2481
PROD00005683,Toys,1,0,0.0,0.5481,390.69,47.5,2482
PROD00007297,Toys,1,1,100.0,0.548,254.14,22.89,2483
PROD00007736,Electronics,1,1,100.0,0.548,160.25,23.6,2484
PROD00004656,Home,1,1,100.0,0.5479,367.51,36.31,2485
PROD00009823,Clothing,1,0,0.0,0.5479,433.42,21.58,2486
PROD00003402,Electronics,1,0,0.0,0.5479,399.19,26.45,2487
PROD00009107,Electronics,1,0,0.0,0.5479,380.76,37.78,2488
PROD00006274,Electronics,1,1,100.0,0.5478,30.75,39.42,2489
PROD00007860,Electronics,1,0,0.0,0.5478,157.45,23.78,2490
PROD00004064,Books,1,0,0.0,0.5478,199.42,40.08,2491
PROD00003429,Clothing,1,0,0.0,0.5478,253.46,44.57,2492
PROD00000565,Clothing,1,1,100.0,0.5477,272.58,44.41,2493
PROD00006264,Toys,1,0,0.0,0.5477,470.94,48.27,2494
PROD00005964,Toys,1,0,0.0,0.5477,394.45,41.94,2495
PROD00000798,Toys,1,1,100.0,0.5477,33.61,28.97,2496
PROD00002176,Clothing,1,0,0.0,0.5477,363.23,40.12,2497
PROD00005913,Clothing,1,1,100.0,0.5477,343.85,4.49,2498
PROD00004291,Electronics,1,0,0.0,0.5477,224.28,38.39,2499
PROD00002882,Home,1,1,100.0,0.5476,429.38,4.27,2500
PROD00001194,Books,1,0,0.0,0.5476,27.87,16.51,2501
PROD00009776,Books,1,1,100.0,0.5476,273.2,5.69,2502
PROD00003059,Electronics,1,1,100.0,0.5476,278.29,22.99,2503
PROD00007117,Electronics,1,0,0.0,0.5476,359.91,41.08,2504
PROD00009176,Electronics,1,1,100.0,0.5476,428.28,24.84,2505
PROD00000460,Home,1,0,0.0,0.5476,56.86,25.24,2506
